genes	const_pval	sex	age	bmi	p_value	beta_coef	std_err	fdr_bh_adj_pval
BEX1	3.0674222926214435e-18	0.9906183237010546	0.7331305904018917	0.41633633642575896	0.5856094514146533	-0.00922281031885628	0.0168583750920269	0.9955237138812109
PSMG1	4.4400985046817e-17	0.9968195100149945	0.7503801290961328	0.44896499769090703	0.5856268899765414	0.016623787555607686	0.03038803705929683	0.9955237138812109
SEC62	1.3400356744346214e-15	0.9520796534470312	0.746053716108485	0.48994575711752586	0.58562814573403	0.017793244207556402	0.03252589558443312	0.9955237138812109
DNAJC30	9.543909136427034e-18	0.9620287586788743	0.8223262606109302	0.4634073834241197	0.5856360625110351	0.010589206920901845	0.019357387498316347	0.9955237138812109
DNAJC2	2.1273979664032028e-16	0.998833135901493	0.7544721068982101	0.44494344587862444	0.5856697162693523	0.015435691500204796	0.028219443529383312	0.9955237138812109
STRA8	5.048914353050241e-18	0.9714146222237761	0.7704094287347507	0.40000958398655306	0.585718753576218	0.015987026356362746	0.0292312202669131	0.9955237138812109
TAF10	2.1792550354623194e-15	0.9716452566302187	0.7358701730623911	0.474886784635692	0.5857943646755939	0.010804200126817015	0.019758756913222424	0.9955237138812109
IGFBP7-AS1	4.291976199710589e-18	0.9769380834893487	0.7881136204929529	0.3909881342667524	0.5859357487648019	-0.010150405777093703	0.01857011127662831	0.9955237138812109
TRIB1	1.2028244487077714e-15	0.9929058104502908	0.7700278193191675	0.4487122604729745	0.5859516707432992	0.016196550046937208	0.02963275992961596	0.9955237138812109
PDZRN3	8.631885750602109e-15	0.9205932061891593	0.7409657748556688	0.493517127283977	0.5859985601873132	-0.029624161578424124	0.054206340476640746	0.9955237138812109
ZBTB10	9.043747625457037e-17	0.9751297646804852	0.7197321003517541	0.449813672930399	0.5860841020928871	-0.020628179268500593	0.037754110148623544	0.9955237138812109
CPO	3.855912019678977e-18	0.9240095868897195	0.6899208624899096	0.4260057634932537	0.5861198473271366	-0.014879629607994396	0.02723560142326069	0.9955237138812109
LRIG1	1.4505638478693087e-14	0.9766908550652604	0.7495415741118512	0.44635566980489727	0.5861485852965502	0.042907641690622944	0.07854397334381968	0.9955237138812109
NEXMIF	7.068143227144292e-16	0.9368521725901706	0.8271309957872568	0.40815458903187296	0.5861856382878927	-0.0184493028025961	0.03377545532508314	0.9955237138812109
GPR160	4.860300508604216e-18	0.9144849207669383	0.8518461681611629	0.4946031167270756	0.586241388179285	0.006303955740876204	0.01154248077138452	0.9955237138812109
CDH8	1.3998460283107427e-15	0.997386673531657	0.7732141382315334	0.45014884504548713	0.5863157381953119	-0.02438800233294358	0.044663072557772986	0.9955237138812109
MTA1	4.0769213205376804e-16	0.8678663628952616	0.8199603266549079	0.44310066736097586	0.5863713623444102	-0.06352100106344866	0.11634676786535121	0.9955237138812109
BRIX1	8.557056353234095e-15	0.9751986750195472	0.7676421611995684	0.5282996814920484	0.5865245692610677	0.02110172539948396	0.03866633211521802	0.9955237138812109
FAM72B	4.979644882565166e-18	0.9378772528120207	0.8385378603873542	0.40561022777043854	0.5865363512635788	-0.004220804261855254	0.007734351660969778	0.9955237138812109
CCL11	3.301320299556776e-18	0.9920064970922173	0.826942872674731	0.4713984320509673	0.5865464949198158	0.013881212597355336	0.025437117514266805	0.9955237138812109
TMEM175	9.107018214740261e-18	0.9206087323033189	0.8603609877094378	0.4140991516092234	0.5865715084887748	0.031039850173674444	0.05688387557200874	0.9955237138812109
GUCA2B	4.664158526901809e-18	0.9823305919238661	0.7460551835529825	0.4476530976494316	0.5865832310394468	0.018152045358353797	0.03326662587407722	0.9955237138812109
RNF185	3.260479888916362e-17	0.9955529002579124	0.7449531238529927	0.4389402895207575	0.5866264087827288	0.01637839341122993	0.030019584039978533	0.9955237138812109
CAMLG	4.508199579677158e-17	0.9972399775586229	0.7650422370223793	0.4323247401151049	0.5866367706990603	0.012522930944988894	0.02295363131086108	0.9955237138812109
LGALS8	9.04448159798032e-17	0.9769940567988236	0.7893372740261125	0.4247099347588361	0.5866712828808888	-0.016575676928115568	0.030384829697632076	0.9955237138812109
DPP7	7.677714560686084e-16	0.9690697930225622	0.7821763135422483	0.4639955803037692	0.5866985913972881	0.027872435724520556	0.05109662333997033	0.9955237138812109
PTMA	3.663950036349985e-17	0.9815500409869112	0.7041584191249392	0.4249028927976929	0.5867227265100214	-0.03223463726583242	0.059097365916958286	0.9955237138812109
ZBTB33	4.460367354804972e-18	0.9162461363211497	0.8075183424559209	0.41185036495929583	0.5868068353227056	0.01046809631075804	0.019196004158769316	0.9955237138812109
FOXRED2	1.2382931188225104e-15	0.9512710987392383	0.743391321603559	0.46433539106599864	0.586816241121014	0.021807973946720793	0.03999165543831696	0.9955237138812109
C1orf210	1.8415207319281705e-18	0.9473349457939888	0.7615696754817277	0.45066745859039914	0.5868783233424989	-0.008455808467628667	0.01550891410343695	0.9955237138812109
NAGPA-AS1	1.880793637019713e-18	0.9710263257817833	0.7531064270025107	0.46343060989465557	0.5868814228527102	-0.009197329596644599	0.016869088164868578	0.9955237138812109
SIPA1	2.49707274454027e-14	0.9248543919445643	0.7351553751594826	0.4187592346629524	0.5869544259071049	0.023881241809382447	0.04380983982897804	0.9955237138812109
ASAH1	6.038208860876034e-14	0.9470767742126619	0.722557926338437	0.47184845038876067	0.5869959363188841	0.04953905125471414	0.09088887448844545	0.9955237138812109
CCDC172	1.400852832250911e-16	0.9740229830343001	0.9179573796467281	0.44118390300064403	0.5870436569026074	-0.012734054116691595	0.02336604671220595	0.9955237138812109
JADE2	8.169899643950826e-16	0.9796594522915106	0.8017263598623097	0.456931336652467	0.5871158820467984	-0.022847477731587337	0.04193154208124221	0.9955237138812109
TMED4	4.515983443929657e-17	0.9167243565739491	0.7437416762326315	0.42295879496929634	0.5871531364403099	0.011923268259594638	0.021884731906697076	0.9955237138812109
TUBGCP3	5.27546743521412e-18	0.9829146837609062	0.722467296228805	0.36409065748249303	0.5871865990276346	0.04591276338150374	0.08427878833731792	0.9955237138812109
OGFOD2	9.523908904801527e-18	0.9955172653478528	0.8234515534381422	0.43515400534728566	0.587196922102543	0.01231864763945368	0.02261308916260621	0.9955237138812109
DGKQ	3.191691503642221e-16	0.9982202472510429	0.714819017939462	0.4143292316160545	0.5872091662589373	-0.044338408939568974	0.08139377930323069	0.9955237138812109
DECR2	6.31571689730299e-17	0.9671238459620217	0.7711424578970063	0.40985563193109453	0.5872534402756189	-0.025688175769610966	0.047162399650466306	0.9955237138812109
KLHL11	1.7085928337526517e-15	0.9979034029541021	0.8327508017194212	0.5144534956877143	0.587380999534077	0.01735334658949496	0.03187090028330279	0.9955237138812109
POTEC	1.6924786271229372e-17	0.9821965389207568	0.8015418239748243	0.4545136121811987	0.5874252764691688	-0.024808119390284378	0.04556763347370874	0.9955237138812109
NSG1	3.879383101261383e-18	0.9717822428751133	0.7692568348476997	0.4821184230536075	0.5875785610136731	-0.013679437867801209	0.02513676271550198	0.9955237138812109
CXorf66	3.445001492090239e-18	0.999742584876653	0.7386138497965254	0.44746538324375285	0.5875880071423851	0.017807777959776616	0.0327236565368622	0.9955237138812109
CFB	2.05183179550749e-17	0.9659176451788013	0.753834633511095	0.4291590827125301	0.5876315685424749	-0.02041215868990995	0.03751386031333236	0.9955237138812109
GAST	3.116436918638124e-18	0.9843324709883227	0.7413061429737093	0.40204354352716376	0.5877436876001864	0.014852305481331464	0.027304062892854933	0.9955237138812109
CPNE3	1.3895146444828812e-14	0.9940639055391536	0.7244306852007256	0.4692748951824781	0.587988926689385	0.017113990804762447	0.0314825872087558	0.9955237138812109
KAT14	2.7576214436692825e-16	0.96595429761851	0.7530037742204356	0.4167561341230911	0.5880032722376662	-0.021015159749959628	0.03866059502530285	0.9955237138812109
NUP153	9.223540854507642e-15	0.953721409713545	0.7593666773760941	0.42774032367918446	0.5880508394409818	0.03126104821576569	0.05751681248947796	0.9955237138812109
NPW	1.1169810843553633e-17	0.953342594004317	0.7827238725484312	0.41279035577404466	0.5881772009301367	-0.020829402664588437	0.038336757419959996	0.9955237138812109
UPRT	5.286191893266069e-18	0.9885968888297926	0.7109870386875733	0.3866844196911371	0.5881959592542487	-0.02060673029859239	0.037928836105367854	0.9955237138812109
C6orf15	6.135975833513157e-18	0.9524704485452187	0.752512414345331	0.42830294146499315	0.5882142975547269	0.020367438142387284	0.03749023941138016	0.9955237138812109
BCO1	2.0427530922252278e-17	0.9267975617534401	0.7504119130894051	0.4646386376165068	0.5882157723107916	-0.031246627456583576	0.057515735338996773	0.9955237138812109
KIAA0319L	8.045911832273795e-17	0.9132319446138731	0.8552366901955889	0.410000349445487	0.5882780083764146	0.027878536198242265	0.05132465688509586	0.9955237138812109
FMO2	3.2273537742503143e-16	0.9904285397167216	0.7541161310504485	0.43728239197427743	0.5882917486793924	0.014519435514480317	0.026731408400085074	0.9955237138812109
B3GALNT2	4.883673799028408e-16	0.9621039026607183	0.7396549715266305	0.45470435920482755	0.5884675483964108	0.01942567883664051	0.03578107042320865	0.9955237138812109
RNF186	2.4432855328138154e-18	0.987533987331421	0.8036306043802823	0.4023410962867563	0.5885681148208283	0.011271602841882021	0.02076730361738799	0.9955237138812109
ZSWIM9	3.5750697810461996e-17	0.9864327821972745	0.7325150423175006	0.4453812375459394	0.5885738554699873	-0.020134174002061606	0.037096671908261235	0.9955237138812109
ASB9	1.8220886304618153e-18	0.9796787190691273	0.832137197522877	0.42669683397567193	0.5887424657527893	0.030839093688588753	0.05684594266547634	0.9955237138812109
CAT	6.281493312234211e-16	0.9475120439110334	0.8360289878275227	0.4165722605341461	0.5888578192932998	-0.016386821842069355	0.030215322172546057	0.9955237138812109
ACR	1.6277842901630676e-16	0.998852922320496	0.7048656641495452	0.42925186628537393	0.588939546860111	0.014966207504558932	0.027601943518568015	0.9955237138812109
ADGRF4	1.8225047240656127e-15	0.9912447335544115	0.7253139989563306	0.4860351196113658	0.5889504577361289	0.022699423112724992	0.041865420563466905	0.9955237138812109
ZNF441	1.822075814901667e-17	0.9695775698544777	0.7092410908287885	0.4249314631612078	0.5889531608910732	0.022651794132857866	0.041777880178568434	0.9955237138812109
KRTAP20-2	2.6767467808931644e-18	0.9917988087843295	0.7476860629498648	0.4211093041813595	0.5889981912821427	-0.022512604178209737	0.0415261915267851	0.9955237138812109
RDM1	3.146407129895692e-17	0.9689045638683398	0.7626909728262933	0.4482727789289169	0.5890000007514578	0.02278741629287845	0.04203330761355481	0.9955237138812109
CIBAR2	1.4848835301932118e-16	0.9501340166822644	0.7467977979326827	0.4998254782943251	0.589038423843572	0.03923765486177089	0.07238463441720122	0.9955237138812109
SLC7A10	5.271105246249988e-18	0.9680563192901398	0.8600310405374405	0.3911097418373476	0.5890585995949857	0.017310591503820805	0.03193587421232504	0.9955237138812109
CFAP46	7.346960686150744e-16	0.9472239911968904	0.7238146653999484	0.41141933592648106	0.5890752831331046	-0.06465657823662829	0.11928864338365223	0.9955237138812109
NKAPL	1.0136461801036521e-17	0.9912259990285786	0.7639084100761063	0.4298930069767902	0.5890914110747456	-0.013376684989978474	0.024680486466600107	0.9955237138812109
BLCAP	5.3343354006780944e-17	0.9900701489698804	0.76884876762842	0.433424630353643	0.5892441052283433	0.013932643850201598	0.02571680945992064	0.9955237138812109
ZNF404	1.8211545494186894e-17	0.9822140916666204	0.7842058556846855	0.4231345466263029	0.5892445063613772	-0.01153665205149626	0.021294321874543342	0.9955237138812109
L3HYPDH	3.1411794121706915e-18	0.9918496657814124	0.7030430277209949	0.4487656045305721	0.5893369554372129	-0.01158434440897882	0.02138767025794998	0.9955237138812109
CD9	2.1526692294636905e-18	0.9966042330207661	0.6730218821162709	0.46965880218617007	0.589340239569894	-0.029181189006451252	0.05387643358133211	0.9955237138812109
CNN2	2.558106435935182e-17	0.919316374104243	0.7478684418352104	0.42164084912783406	0.5893417234952596	-0.020430438532985637	0.037720312165871586	0.9955237138812109
EEF1G	2.2172442584358337e-15	0.9569731829019341	0.713963468490961	0.4741304984014565	0.5894405646406097	0.01709582998695261	0.03157208532810758	0.9955237138812109
BTG3	1.5317279308705776e-16	0.904502450618403	0.7028202073932648	0.4220113805036084	0.589466822209613	0.01504077359657413	0.027778829054427655	0.9955237138812109
RNF20	1.5418453497690162e-17	0.9962413711373366	0.8198696034652615	0.39774276593304636	0.5894710383047903	0.02127658485796624	0.03929620474506923	0.9955237138812109
CAPN10	8.081903988058793e-18	0.9486513808140032	0.7673949071807021	0.5144419544135244	0.5895607153664619	-0.03178508942669542	0.058718767491291436	0.9955237138812109
SLC50A1	1.9678696147376962e-17	0.9341468866510332	0.7917480515050465	0.42881606466091826	0.5895710842499404	-0.016264793594874233	0.030047903032098536	0.9955237138812109
AHCYL2	8.25911311531094e-17	0.9642971292408772	0.7697525380991349	0.46438323399238446	0.5896079826540024	-0.02022868339489016	0.03737458327934165	0.9955237138812109
ASB15	1.3762560830944046e-15	0.9174993661597074	0.8093712692859274	0.36995551301413887	0.5896517107273357	-0.016247879014620326	0.030023169241230285	0.9955237138812109
MX2	4.896867836590035e-18	0.9924624322806739	0.791294476143179	0.4613058874842847	0.5898838128289574	-0.027866599698017275	0.051524670581185913	0.9955237138812109
GBP3	7.751191802653509e-18	0.9759488538472709	0.7266042451242363	0.3928388525536324	0.5899202638033707	-0.019631155640265047	0.03630109642262104	0.9955237138812109
DCAF8L2	4.843287918366535e-18	0.984811174936949	0.7500428901792576	0.389925108117657	0.5899561379313805	-0.016094114689336886	0.02976342650237289	0.9955237138812109
RALGAPA2	5.007523000755546e-15	0.9936153453413958	0.781787676629985	0.40231712909776685	0.5900540185304963	0.03148051844247789	0.05823340852496482	0.9955237138812109
CPTP	1.1291856110070105e-17	0.913486038265395	0.7335202903557998	0.39177788469842856	0.5900932075926519	-0.011627518542772025	0.021511129981068723	0.9955237138812109
LOC100129878	4.3313863739315744e-18	0.9980588081414995	0.7914239968350467	0.4673674154245152	0.5900932854074719	0.007979717693883948	0.01476263227426923	0.9955237138812109
ITPRIPL2	1.4951469951359738e-15	0.9261737571538582	0.7551017222208213	0.48593832792934066	0.5901106832446898	0.01011037066953754	0.01870525824114658	0.9955237138812109
MRPL20	2.4402326868480984e-16	0.9657045633646107	0.7098970648126627	0.41188615295928155	0.590157037930601	0.013922547204743119	0.025761406318926296	0.9955237138812109
MSH6	1.3161807255947602e-15	0.9917015663022952	0.7111281107655879	0.41382947389081504	0.5901963257575011	-0.0264287991362131	0.04890736580839538	0.9955237138812109
PRAM1	1.9278527643836348e-18	0.9811432203272374	0.6423107852568014	0.4655658877104284	0.5902144806377454	-0.030075859466530158	0.055659094157579525	0.9955237138812109
LTB	9.125632818787345e-18	0.9530641311649106	0.7541275206443321	0.40950272295641366	0.5902970135065123	0.01208829541438064	0.02237586038368103	0.9955237138812109
RFC5	3.459259956389914e-17	0.9713045255114332	0.8140485578264898	0.433124501921079	0.5903297283155682	-0.017700657009736123	0.03276742825484757	0.9955237138812109
XK	2.6838491899371897e-18	0.961226121241133	0.764053150955929	0.37745777777813827	0.5903615938770823	0.007358802373784931	0.013623773359187031	0.9955237138812109
UBALD2	2.4047865693487723e-17	0.988135943316774	0.8162778288909904	0.43732841750895324	0.5903673821707636	-0.017566480512882343	0.03252234139439566	0.9955237138812109
ARHGAP23	2.6136462514352708e-14	0.9825754531208726	0.8194034066022842	0.5523135559256915	0.5903843414350867	-0.03494196601528618	0.06469403449863245	0.9955237138812109
C10orf90	4.3547779327415657e-17	0.9742709249627748	0.7825314665816178	0.4040239200471887	0.5904457777021735	-0.026096461695727824	0.048324842725706335	0.9955237138812109
MSGN1	1.9553767542997667e-18	0.9831145680842215	0.7264120683142782	0.4232042605488	0.5904533656161857	-0.00888204225004377	0.016447903164225418	0.9955237138812109
WDR6	2.756248394668716e-16	0.9276165217293935	0.7209184162058468	0.46285662271645633	0.5905172132196781	-0.017601449581474485	0.032600247548171486	0.9955237138812109
