genes	coeff	p_value	stderr	fdr_bh_adj_pval
C17orf113	-0.208697661318417	0.171232588947318	0.152528451375261	0.7181857359182644
KRBA2	0.0172890522489443	0.912912940795949	0.15808569299454	0.9855382930947814
MRPL22	-0.317463467978221	0.0504163429360524	0.16226799819437	0.531400515613759
CPXM1	0.145260108255733	0.357856885994998	0.157984765568235	0.8418707658885276
EPC1	0.0019445491259733	0.990384903133761	0.161359598739307	0.9992261925095534
NFYC	0.2826564143272	0.106606282499603	0.175167334354909	0.6496449874774249
HOXB1	-0.148735199725418	0.336999544427901	0.154914649134544	0.8331792694493514
GRIN2A	0.245582270034398	0.127115888654304	0.160976919968579	0.6752558912050297
SMKR1	-0.0109652034775376	0.942810594756384	0.152851182251449	0.9900102729146399
MAGEE1	0.0671945535037658	0.6944394844154	0.171049221579015	0.9458380613061873
GOPC	-0.255477926699652	0.171934530391073	0.187024366925876	0.7184425502462727
NAA60	0.0563857356598444	0.716937999781019	0.155523644397237	0.9517823806822361
KCNJ1	0.476167481367625	0.0030101182710062	0.160503940732678	0.21572119246899946
P2RX3	-0.0918333191740229	0.546149870747664	0.152157936186864	0.9076167891310578
F12	-0.381274320664545	0.0119676541627718	0.151714945017023	0.3525762733307039
NELL1	0.0436580049278328	0.77384636055718	0.151934593962072	0.9611623394864224
GLT6D1	-0.058235670799946	0.733507018461673	0.171047880790789	0.9560381109163564
TNNC2	0.104214585153032	0.514631884190911	0.15992603315633	0.8981412655572851
ARMCX1	0.0869573528866425	0.597518545480821	0.164700589429396	0.9230217916137704
PDRG1	0.14963323317982	0.365926526965247	0.165499707123626	0.8461776748620105
KAT6B	-0.116477722435366	0.501251423798174	0.173195402105014	0.893014069147105
TBC1D3	-0.268499219925745	0.121649717689084	0.173461869682529	0.6721936191154089
NPAS3	-0.009462189436233	0.950156521789321	0.151370273786173	0.9918590406609955
LRRC72	0.18958047232924	0.273110034063341	0.172986157245025	0.7932698181035578
GLMN	0.044830007550874	0.755584157827056	0.144016072831518	0.9601659405472293
PITPNM2	0.0089936678803998	0.955932302702062	0.162755462168809	0.9933594123176264
KCTD5	0.0069095823872272	0.96743073559569	0.169224504667215	0.99555385322488
RBBP8	0.0671812344080785	0.668077101642398	0.156676833207067	0.9380353076471143
SLC25A22	-0.143908429672948	0.342188049198581	0.151506345740115	0.8345806890199103
DCLRE1A	-0.0033630250629833	0.983318373306601	0.160842244166357	0.9978365646385409
EFCAB3	-0.206194047410512	0.158377652780349	0.146180001158352	0.7111719586355071
NSUN4	-0.309586390597932	0.0384400422486581	0.149549150536618	0.4900517887608642
DFFA	-0.120678021984253	0.460705893327092	0.163590181526057	0.8832026327544267
GOLGA6B	0.436456123172759	0.0042660747906677	0.152725244189791	0.2397110791429751
NDUFS6	-0.113947857491948	0.511731742914991	0.17366299084532	0.8967991639820527
OR56B4	-0.402355877891114	0.0146691195684918	0.164869781790236	0.377564547525205
SLC12A5	0.364986651482848	0.0199308557673627	0.156804984623405	0.4108735759154057
LRRFIP2	-0.152245422414709	0.324623695703139	0.154563760744199	0.828316659383263
CFL1	0.164277030121176	0.29019294039218	0.155315562319501	0.8075216591925047
ZNF185	-0.272884169260563	0.0940639871946963	0.162980235022826	0.6317480222944274
TMEM81	0.283054536895084	0.104566094353405	0.17439033815331	0.6476449594784819
LHX9	-0.130804994457841	0.374573111768889	0.147312901466611	0.8503651945123604
POLN	0.118570554381799	0.474878330109174	0.165934065743686	0.8868738911160782
PLA2G4D	-0.331755526865675	0.0453815991955052	0.165786569155827	0.5131742660784567
ZNF232	0.192363550892729	0.20022469332593	0.150177061703212	0.7384601210743073
ZNF563	-0.110806099712182	0.493801813003698	0.161932223444326	0.8924940664535095
EFR3B	0.251187507982817	0.117396143004762	0.1604215003713	0.6657202464534837
GATC	0.184055009822508	0.275550613435355	0.168800656315389	0.7948513357107491
AVPI1	0.298995075353906	0.0986199154534357	0.181035628256193	0.6407177040084042
TMEM190	0.215792109702504	0.187499946615102	0.163725568607684	0.7308482929838762
TEX15	0.0003585918104583	0.99827875055455	0.166224975718147	0.9998239047083294
OCLN	0.0199251024443392	0.906192327255056	0.169082252980141	0.9838183903091511
ADAM21	-0.267637542454577	0.0987952854020985	0.162133592721552	0.6407177040084042
NFAT5	0.273584140216328	0.103579971852107	0.168076041620702	0.6470371405710034
MAX	-0.251417295617627	0.0708101863297457	0.139158849528138	0.5883140930379122
SRCIN1	-0.219621216395577	0.116773758050427	0.140023450013513	0.6656347291269639
SIMC1	0.372866034997865	0.0138809410892951	0.151551243980541	0.3713918044082492
RNGTT	0.205900498937694	0.19859133273798	0.160162150019833	0.7384601210743073
HCG25	0.379899393967579	0.0105268500314385	0.148512771500975	0.34326258411647004
TMA16	-0.0799802987253173	0.623127013407432	0.162752318736177	0.9293552662888558
SLC13A5	-0.227119176370811	0.159961552863405	0.161627550745506	0.7119744501573053
CRYM	0.0763209593468956	0.593114123895057	0.142835217726854	0.9220034346438548
PROK2	0.161215907893167	0.341782420200413	0.169585044163502	0.8345148977517386
ELFN1	0.419328349360364	0.0039178010078003	0.145362625350624	0.23336662257584379
LOC102725021	-0.0339201895892974	0.797417259973259	0.132144014995115	0.9647248160933213
KLHL7	-0.198794827797684	0.215900314249851	0.160641865207369	0.7523737159574756
CCDC43	0.0547711454474508	0.726336828002144	0.156487873127001	0.9534513074293668
TTC7B	-0.150409431071397	0.366386742577261	0.16651801409124	0.8461776748620105
CMC2	-0.0474626276949274	0.773077277007963	0.164599591398601	0.9609155154530252
KIRREL1	-0.293020912225839	0.0810437958181279	0.16795286638694	0.607344674877473
ACOT12	-0.0884034062031352	0.564960395748339	0.153614323553008	0.9137938528257672
FRAT1	0.222466630842413	0.153066996774359	0.155703727287014	0.7053869727300397
OR10V1	-0.0666682153051323	0.674586097811837	0.158785929836443	0.9401479276516409
C14orf177	0.612415952151107	0.0007705753235695	0.182095753502478	0.13061684539618634
DDA1	-0.252370808096481	0.123133567933071	0.16369079103539	0.6724873498606935
SLC9A5	0.0816164446130189	0.638728320719256	0.173845251625251	0.9308653337581752
FAM239B	-0.0567030491536693	0.777003471623148	0.200204133516425	0.9620341340225315
TBC1D25	0.0687903992632702	0.686447967332486	0.170408195691878	0.9441901427650932
SSRP1	-0.201876096046209	0.167936242848683	0.146407393302778	0.7147697526276596
RPL3	0.187126629529572	0.279491196213666	0.173030999578249	0.7976127046924518
THUMPD2	0.0590384451933782	0.712452336471394	0.16018482534729	0.9507198798320348
CCDC112	-0.370203673048853	0.0215308367466108	0.161060064576367	0.41696548433698055
NINL	-0.144732161391687	0.397776071181967	0.17115918407865	0.8633371815606296
QRICH1	0.0131602271651154	0.933217770573581	0.157048758046918	0.9890841987053106
SERPINB10	0.0980872298405192	0.542037247151573	0.160868575851031	0.9053039499511323
DCST2	0.0857105817583134	0.544500366321452	0.141431547087717	0.90648803440181
ECI1	-0.0026334645391453	0.985810311002088	0.148071598422975	0.9981815040777097
PRICKLE4	0.164236517346379	0.3076344236885	0.160984896107122	0.8157896597313413
SHISAL2A	-0.210096179366871	0.189446591844565	0.160107680392128	0.7330987056434134
NAA35	0.0301505854963225	0.835997733897342	0.145644079065596	0.9737786733985063
TRIM8	0.19441399825191	0.215314756032607	0.156901511626587	0.7523737159574756
GSDMD	0.103379289456329	0.512752833875791	0.157937726698804	0.8974877575159392
SSX2B	-0.197838331498465	0.328500841670649	0.202467136973649	0.8291325756777831
FAM229B	0.107723457506824	0.541815630429869	0.176575653071245	0.9053039499511323
ABRACL	0.0506931092868361	0.750784432706287	0.159610453553253	0.9601659405472293
DAO	0.0845800988460295	0.630500330783901	0.175833885355034	0.9299403818959431
MLH1	-0.104190071299516	0.511382212966134	0.158660177085943	0.8964455337656525
ARHGEF16	0.315767493822064	0.0445653531646301	0.157197268093831	0.5118317065505006
ACTB	-0.422511654511872	0.0067787590398992	0.156051054870332	0.28366379495008076
TOB2	-0.165919985864406	0.306870576680767	0.162378423677531	0.8155641799738677
NAMPT	0.0950557119699654	0.518571566933013	0.147247897282074	0.8985842020329673
CUEDC2	0.303379620146808	0.0579078540319326	0.159977033349621	0.558842564883169
TIGD4	0.159437783028992	0.255603878672179	0.140246074296114	0.7790619628475048
SPEF1	-0.0015303710936808	0.992550677671901	0.163913128534624	0.9992261925095534
MVD	-0.309660492884431	0.0521578157520214	0.159468473883004	0.5374793370736272
GADD45GIP1	-0.130699744019227	0.405097050956563	0.156986753827288	0.8643622196820291
MT1E	0.333040637551932	0.0422197031073109	0.163950555914475	0.5035030679979643
C19orf73	0.0401773046219724	0.799190239331927	0.157932620697097	0.9648218010260737
APOE	0.137411210402782	0.430232130668428	0.174204069891375	0.8729657776066163
FGD6	0.0007897633017004	0.996261670416602	0.16856128534724	0.9998239047083294
DDX3X	-0.194305409791269	0.285893883272887	0.182074953797679	0.8048228493305543
TYW3	0.0387558578078215	0.800910869192256	0.153690356381194	0.9653421563413676
KRTCAP3	-0.173368515117822	0.273482294129638	0.158316077033129	0.7937178252617666
KSR2	0.0772013043789868	0.659112229634351	0.175004409548628	0.9362770597874875
DCP2	0.121602684645389	0.414606071883707	0.149056729377975	0.8667391353465003
C1orf131	-0.0776915981633744	0.658642675331735	0.175857223137005	0.9360317100741402
LCE1C	0.318711827179337	0.0517196760966935	0.163823402742668	0.5358510350262876
POU1F1	-0.0095335625044358	0.952734068773659	0.160839536847772	0.9924582947097043
CLEC4A	0.0526126952762088	0.763979346077711	0.175224176219594	0.960226988703882
DTWD1	-0.0420651887682402	0.81480943598576	0.179592217442772	0.9685903866338172
PAF1	0.0832151677520644	0.621498381913123	0.168544603880939	0.9286562618301901
PCYT1B	-0.260218084211885	0.132108144445352	0.172805883568892	0.6831717481075973
SP110	-0.218589761498356	0.151583791975719	0.152437879992459	0.7025007539217648
GPR19	-0.0175709750533801	0.912976729120229	0.16078174437063	0.9855382930947814
CHIT1	0.0498070068904482	0.751204459104168	0.157094330811246	0.9601659405472293
ADAR	0.0221791520224261	0.885193205147311	0.153606805783996	0.9791832065732793
THBS1	-0.195187583436297	0.213857472490846	0.15702587957846	0.7508032254017151
ZHX2	0.24465751182994	0.0976952408845863	0.14772833430122	0.6379478856722305
ZNF705G	0.0379537068197779	0.812494437559855	0.16000093614842	0.9682378356844646
EXOC3	-0.361211007541663	0.0191169599749262	0.154150083834098	0.40369608169789056
RAB11A	0.123175767079565	0.42543380291076	0.154543516371891	0.8723290766754872
OXSM	0.232002083991524	0.169321683298558	0.168804089179072	0.7164148611550301
FBXL5	-0.104307788762532	0.555010758938909	0.176712489915311	0.9109346001719689
CTRB1	-0.228608580440999	0.146844344130249	0.157577577866282	0.6967087662376312
SPIRE2	-0.0198341639847975	0.900998913213488	0.159439167416461	0.9820948304534982
ABHD10	0.259016381576551	0.125341305857949	0.16898973427256	0.6748086707496733
PHKG1	-0.0925923693192164	0.581828180563449	0.168130800106489	0.9178464541128141
LMBR1	-0.358650898136515	0.0203951340515145	0.154657687311399	0.4127302597431367
AGPAT5	0.0159233872132823	0.928778740010993	0.178150853037517	0.9884564665820923
IFNA17	-0.324755312183928	0.0359770300237685	0.154852820116972	0.48153667464901323
CYP4F3	0.100507822833899	0.502348328998091	0.149832904824233	0.8931659052945589
PCDHB2	-0.170302505757873	0.356981594600444	0.184883962250632	0.8416651729652733
APC2	-0.161415931125114	0.324619079724515	0.163872351226223	0.828316659383263
SPACA5	0.10821453076725	0.608163534122791	0.211069315509819	0.9246432601503618
CACNA1H	0.255389541605347	0.116977591101294	0.162918914044446	0.6656347291269639
PSAP	0.19996341512609	0.198878593004239	0.155643463817949	0.7384601210743073
ORC6	0.227295440436178	0.149029722376947	0.157519482561708	0.6993878087922103
EMCN	-0.135927612895205	0.378487078364651	0.154342646764303	0.8526053699479594
SLC36A3	-0.0836939914588121	0.589617194779021	0.155163907205103	0.9205473810973712
SRGAP2D	-0.0766688410578232	0.644186448059859	0.166002544876375	0.9331217683536003
BARD1	-0.0714277871612886	0.678773109528775	0.172473432613704	0.9419636959266303
RNF223	0.408113189137841	0.0114667298608211	0.161427981689662	0.3476782434928319
TMCO4	0.236769680815912	0.126387765915177	0.154903014541747	0.6752558912050297
EPS8L1	-0.0654921337979952	0.674711164095852	0.156048440366173	0.9401479276516409
NKAIN3	-0.0015205747150586	0.992233332010228	0.156209062931456	0.9992261925095534
SAMD9	0.113228053746337	0.510210963631152	0.171946037210273	0.8962069527516181
STXBP5	-0.103857928398246	0.484567875755659	0.148586116785388	0.8881850783644187
ZNF45	-0.0863453090227209	0.594377261742889	0.162149724392016	0.9224711383747355
SPINK2	-0.165629933575089	0.333886456849825	0.171403621526035	0.8319479377338501
P4HB	-0.161765002407344	0.325923797378231	0.164670210350965	0.8291325756777831
MN1	-0.185761245855565	0.252427697299597	0.162311659388097	0.7773643370609926
LOC101927583	-0.132310293841868	0.410916004280863	0.160906084086984	0.8659554198795055
ZACN	0.137225987875885	0.392964504481337	0.160638470791161	0.8594416526581494
RGPD5	-0.0585874690176611	0.710412879253975	0.157789417742132	0.950436986701463
PRMT7	-0.128789999728129	0.381134639313745	0.147052846028289	0.8539874248434393
SLC37A3	-0.11282456300843	0.503516404480371	0.168654851591387	0.8937149920036156
SHISAL1	0.0358020584856896	0.817887000918479	0.155482976657553	0.9690316998599514
FABP7	-0.005323982170539	0.974057816845122	0.163716930186745	0.99629217438221
IGSF23	0.219611206153667	0.161826755569115	0.156982427266872	0.7130908622222327
GOLGA6L6	-0.0604515819326982	0.749913781421081	0.189650205697789	0.9599533795326476
VPS25	0.133024741687923	0.384677280979594	0.153023264309357	0.8561291778544504
TCTEX1D4	0.0350706839966591	0.808534551876604	0.144730604186923	0.9677016225555367
ZUP1	-0.0899037760921053	0.600226216806782	0.171547463274493	0.9230217916137704
CCNDBP1	0.0057163286524287	0.973419743569847	0.17156066953995	0.9961427316028686
COX10	-0.20025479222156	0.239045172486645	0.17008556962795	0.7680766385090115
CLIC6	0.184250620580449	0.249728166527195	0.160077356470881	0.7767945685739116
GIN1	-0.0663726152787488	0.696863606719414	0.170379403304672	0.9458380613061873
LYRM4	0.293922923333709	0.079300961745409	0.167500686304191	0.6026440869228867
CHSY3	-0.0845907706647977	0.595500396499845	0.159339994444279	0.9226870101636435
CST4	0.105049969643486	0.554824564397889	0.177886134898043	0.9108470008779557
TYRP1	-0.0958784114703064	0.54840819443231	0.159758180788093	0.9080937290322332
CD40	-0.221230631872426	0.196956259001559	0.171460470123478	0.7383020557259841
MAP2	0.22455195300972	0.157647431836363	0.158915407757317	0.7107104771597024
DPYSL4	0.354971557517173	0.0240320096459329	0.157302519023967	0.4295398076461221
PHKA2	-0.0436505539548442	0.772382312376637	0.150904144220205	0.9608287992935728
NDUFA7	-0.043591132693499	0.785504148963159	0.160171244904428	0.9629027460725966
BAHCC1	0.394667563037493	0.0098288736198587	0.152865733107838	0.3340335325848402
GLIS2	0.113629371317818	0.468473499269617	0.156737732818041	0.8850671407762967
EFNB3	0.071425872950518	0.656833573241053	0.160764401529846	0.9360317100741402
JRK	0.55800070404555	0.0005621912198474	0.161775521721677	0.127770436704461
ANG	0.0122624139580634	0.940907558569156	0.165419420533041	0.9896576269280989
CYP2E1	-0.253581389317721	0.133812422930902	0.169140410170084	0.6861373336932983
CRKL	0.0378290320856706	0.826947752080126	0.173037257701557	0.9711652218645462
APBB1IP	-0.19212398971914	0.198226655578299	0.149324541086737	0.7384601210743073
LONRF3	-0.105615276857177	0.505862765141079	0.158749892157928	0.8942928667206814
SCTR	-0.137661216926049	0.366278373212835	0.152370033316949	0.8461776748620105
ARHGAP30	-0.0577989714462117	0.698291394350655	0.149109407466578	0.9459605099463745
DNAJC1	-0.0306994174240176	0.830474273794706	0.143392682134392	0.9722247865383647
ZNF26	-0.122610431728738	0.486092033337806	0.176028371801902	0.8889370492086326
FBXO34	0.153727557643656	0.319399309670956	0.1543925190388	0.8244133241563284
AP2S1	0.133044868491771	0.400435308709482	0.158227758500846	0.863955127033929
AURKC	0.365240029793091	0.0199813202553959	0.156977810903669	0.41144793281557873
WFDC2	0.148871688635619	0.376814434788711	0.168448615083645	0.8517844888132605
TMEM239	-0.195775964063614	0.226447240566432	0.16185698836817	0.7618162837509637
METTL11B	-0.222165925568911	0.181843689742666	0.166403985692538	0.7256118245591493
LILRB2	-0.290072337831018	0.0595629736630177	0.153964999601562	0.5615685205621262
CLEC2B	0.066827371010633	0.679554052397626	0.161781512196748	0.9419636959266303
LRTOMT	0.143503349226262	0.381822163387237	0.164089374086405	0.8543402504057409
ZFP30	0.494649598380634	0.0024192823683991	0.163075317425064	0.1932962441969806
CENPX	-0.168940316677159	0.305125718790536	0.164738913170871	0.8139065816556467
SULT1C4	0.092230134558284	0.565159467767407	0.160345873915666	0.9137938528257672
