genes	const_pval	sex	age	bmi	p_value	coef	std_err	fdr_bh_adj_pval
INTS14	0.8359687861732438	0.7389770193033506	0.20490858030270087	0.8736495756662587	0.4085302222904498	0.12496901193133501	0.15120580722077798	0.9812482861853664
KIF5A	0.353060644151336	0.7201973953187634	0.2550043043708755	0.9082400254252647	0.40858225722314034	-0.16232336933410546	0.19642438641252163	0.9812482861853664
FABP9	0.45370855595441006	0.7131811620508759	0.21930997014517417	0.9398029733241613	0.40872563667654027	-0.03566672324664799	0.0431728231465243	0.9812482861853664
DNAJA4	0.7253966637102884	0.7997499205537375	0.21728276659663048	0.937063434952026	0.40888651765718476	0.09637439357850971	0.11669654847736241	0.9812482861853664
CFAP74	0.3277221788518051	0.7035901465076496	0.2263873615678681	0.9477262115592147	0.4090435368680144	-0.3064639167246696	0.3712113552929627	0.9812482861853664
CDK4	0.4549643848043854	0.6958459072851887	0.2266586604498918	0.9146657041605253	0.40918050254556837	-0.05023379236312983	0.060864610484245345	0.9812482861853664
OXGR1	0.5982444563932303	0.7680011210469284	0.1696921940151056	0.9480811034220827	0.40918211291425255	0.04658501581856959	0.05644384897254742	0.9812482861853664
LOC101928977	0.5809125867201805	0.6681241280497343	0.20357176009614886	0.9890157832508442	0.4092075729760206	0.027439856497020947	0.033248787635494284	0.9812482861853664
ZNF160	0.7384032171682531	0.7717097523189876	0.24700499883448945	0.9767521029659847	0.40925776063448793	0.14866201727197803	0.18015259857431667	0.9812482861853664
DHX15	0.8411619769687397	0.7183239413784981	0.21252220619513984	0.9120428735905164	0.4093404238650489	0.1652774039176616	0.20032291702631227	0.9812482861853664
DCTN5	0.7583579636854374	0.7368441338489298	0.18843544194739703	0.8746980642573357	0.40936771476039857	0.12850388656077713	0.15576099778413668	0.9812482861853664
ALDH8A1	0.38304310244585027	0.6940311139566713	0.22566947529052672	0.9030904487116055	0.4094295004569869	-0.07409349396824692	0.08982140063221847	0.9812482861853664
H2BC13	0.386229055800839	0.6954842809650599	0.2258653447936122	0.9526474264872541	0.4094515239230069	-0.048069020241860244	0.05827542372880952	0.9812482861853664
BRF1	0.31672605283525623	0.8263540661366214	0.18464076066648005	0.8941261965787186	0.40949174277876343	-0.2710690579017216	0.3286528560161549	0.9812482861853664
ADCY6	0.9061816411365249	0.7411780314352784	0.20404106124343468	0.9767822990567199	0.40955147756330623	0.1514601393656801	0.18365857477166445	0.9812482861853664
DMXL1	0.28669275282907414	0.7770022725533077	0.20031426180689937	0.9006456772702002	0.4096470219650382	-0.23129331721516808	0.2805204633923203	0.9812482861853664
DAZL	0.3614670387516854	0.7903231320625249	0.21673969937281712	0.9611435666621584	0.40974062203912986	-0.18625667686349903	0.22594363975178114	0.9812482861853664
ZNF655	0.3184001221485063	0.7972978336625873	0.17814098605517203	0.9923321521784472	0.409755453909608	-0.10168157649968025	0.12335146093842915	0.9812482861853664
GP2	0.4126685527371915	0.7273583507885011	0.25000133150803683	0.9681353467210408	0.40975885105269794	-0.09197387492997029	0.11157571055664439	0.9812482861853664
DNAJC12	0.39206652663988206	0.6973423024294019	0.18984119962932977	0.9296830337662448	0.4097660953449245	-0.09551349782865726	0.11587150448815299	0.9812482861853664
ACO1	0.2925356604409505	0.7494166447929456	0.15915798583553087	0.9449729732868624	0.4098043904661888	-0.12705598938952034	0.15414965492507268	0.9812482861853664
ITPKB	0.31182737552776696	0.7905515732371675	0.14488388324444598	0.866687509409236	0.40983696410234394	-0.16061893956244153	0.19488319057788706	0.9812482861853664
RAB4A	0.7388188770642801	0.7981854578111496	0.2321392187978253	0.9581510280306241	0.4098404019138626	0.05137513022536851	0.062335256556911287	0.9812482861853664
TESK2	0.6438245124097404	0.7482924457861315	0.20588189257241696	0.8646118140913551	0.4098895570815837	0.08307422692891785	0.1008074705090665	0.9812482861853664
ZNF304	0.714279958445811	0.6811797283021969	0.23773135829125902	0.9934772529212731	0.4100166068884624	0.0817285330445221	0.09920143707617547	0.9812482861853664
PSMA6	0.3723151623372728	0.7417614464902571	0.2101960008107836	0.9931751397197882	0.4100876889209566	-0.11288683046783796	0.13704193406554285	0.9812482861853664
UBE2A	0.35559584344110884	0.7061630816160602	0.1802255984016462	0.9067390573029288	0.4101108073914913	-0.08852821062626763	0.10747645483592719	0.9812482861853664
THNSL2	0.7116437850892781	0.7749670061899145	0.20954622160956415	0.9830975947750317	0.4101328646448251	0.08844990636109043	0.10738645021334102	0.9812482861853664
ZNF622	0.3464565831039772	0.8776212598804437	0.20746306810326498	0.9744035389105521	0.4101534536766641	-0.06999446153865149	0.0849835535000371	0.9812482861853664
GALK2	0.37641168914783063	0.6308062871794111	0.28120358622330266	0.9903991456403402	0.4102711767937036	-0.11688666759807022	0.1419532715276756	0.9812482861853664
WDR48	0.6941440434716608	0.7920805563738207	0.1814268144194433	0.975552227316382	0.4102793424986344	0.15226815004612734	0.18492561695189313	0.9812482861853664
POLE	0.9853418967847459	0.8089747663847634	0.24877654265890758	0.9788445597177399	0.41031372660324117	0.23660692372649708	0.2873739225753733	0.9812482861853664
CX3CL1	0.33436959564739643	0.7418738350840932	0.15567994476881888	0.9497419632642682	0.4103186747695621	-0.20501161420278985	0.24900207326397186	0.9812482861853664
TAGLN2	0.645390963075474	0.7648564568749205	0.22152791059074994	0.9906677509159596	0.4103279889436273	0.05850217411884205	0.0710567183047761	0.9812482861853664
LYPD6B	0.6874710839494048	0.7955272964112539	0.19407395345294953	0.9378037772134347	0.4103571214075781	0.12866168813458023	0.15628216385136298	0.9812482861853664
PEX19	0.34402284957001017	0.7103122820672049	0.17786783058668643	0.9987814832435733	0.4104512413133936	-0.07920058587796508	0.0962223361861763	0.9812482861853664
MXRA8	0.2981638350080609	0.6679211926099731	0.18096096440756126	0.9112413149346402	0.4104712655510472	-0.2939286285479478	0.35711490090667625	0.9812482861853664
ARAP2	0.2948792894696727	0.8114644296260607	0.1845850666767329	0.8741375104415314	0.41047534649329587	-0.17165005038540224	0.20855173425053727	0.9812482861853664
LYL1	0.7021620113515498	0.7964525354253842	0.19616569709691134	0.9637660202050041	0.41055839622435364	0.07517031388847065	0.09134679212601315	0.9812482861853664
LAT2	0.48442259719588476	0.6792847892016547	0.17278231727425009	0.9718613035344058	0.41061273604672455	0.12497690514283878	0.1518892823153167	0.9812482861853664
RWDD2B	0.8183074302659747	0.7567484941866249	0.24208316030593602	0.8024892294214899	0.4106205808721969	0.036022492109559996	0.04378026633598581	0.9812482861853664
OR2T34	0.6963934452239295	0.6754417678307477	0.2002669705513599	0.9397371308963431	0.41063441924696653	0.04650195934611179	0.05651825426167647	0.9812482861853664
PNMA6A	0.48240230205956336	0.7367625185622784	0.16915029058862907	0.9961356047394416	0.41065162461020754	0.07106184592717738	0.08637139591428797	0.9812482861853664
AKTIP	0.7485659552687398	0.7543111622736178	0.26497872042536663	0.9785957826962237	0.41068587774472587	0.10950333185198012	0.1331044503270571	0.9812482861853664
CCSER1	0.7621850291967291	0.7350500189351243	0.2020440868171013	0.9456047393687288	0.4107365738974851	0.146741899279265	0.17838832538522392	0.9812482861853664
MYO18A	0.29005918966835786	0.6634070129288516	0.22510948556785082	0.9014260843222957	0.41078018446110154	-0.21660168078905942	0.263338641312905	0.9812482861853664
WNT1	0.6917551695084043	0.7244966633974672	0.17546386204192888	0.9720117319750388	0.4108166953774026	0.06415521690764507	0.07800431598656836	0.9812482861853664
HNRNPA0	0.7356668467167593	0.8981633962850979	0.22503750097115272	0.9190760706076994	0.4108235903435261	0.05283449561324505	0.06424075265821692	0.9812482861853664
HNRNPCL1	0.5711724478839809	0.6782584782705982	0.1774454586607992	0.9544928203403635	0.4108290690985892	0.06738979247901264	0.08193930178349375	0.9812482861853664
UBTD2	0.7796811744957228	0.8307831841785045	0.20703969222800545	0.8562407378055239	0.41086550217809203	0.05815513128754847	0.07071637602337827	0.9812482861853664
ACAD8	0.33885104523655885	0.7596348782210187	0.17538353247699345	0.9883477684133134	0.4109115451058406	-0.15233168948862397	0.18525287280330677	0.9812482861853664
CT55	0.47008953877274195	0.805937426107134	0.19858574853048605	0.9446600926003496	0.41095603898634425	0.14715876274630454	0.17897901792596718	0.9812482861853664
SUCLA2	0.3283771628968635	0.8070227037614566	0.21091746916625553	0.9122564410057816	0.41105195286797924	-0.13936782602172074	0.1695381939209424	0.9812482861853664
RPS19	0.430194380316685	0.7767160285291903	0.18600141350086097	0.8761868099629487	0.4111480832850658	-0.1266878701787461	0.1541449504599741	0.9812482861853664
RAB10	0.7692320720019858	0.7228330748103003	0.22829966513396582	0.8890458272073957	0.4111678083690544	0.05826604653899612	0.07089704449153487	0.9812482861853664
TAF8	0.5380210354028392	0.7141280546725572	0.16113503526456752	0.8156736758341744	0.41117818178662535	0.1723321841916625	0.20969525458245342	0.9812482861853664
MAPK10	0.8700256274269658	0.8237064438720345	0.20507110288203878	0.855492020031299	0.4112800324938847	0.14627945327839476	0.17803283107520487	0.9812482861853664
MAGEB2	0.593492483855105	0.7333610875805237	0.20225437595215312	0.9115309445711265	0.411310094353718	0.08406340148269564	0.102317905107558	0.9812482861853664
SLC22A25	0.3857347504213383	0.7275941261482086	0.2168980810248683	0.9796834523375341	0.4114413457514777	-0.25482816135239694	0.31025155669819676	0.9812482861853664
IL2RB	0.5993081169742649	0.7539404925473813	0.1858811963976561	0.9409081839736604	0.4114750358794246	0.14310807893596764	0.17424566560614288	0.9812482861853664
RNASE4	0.5269829017989622	0.8071546012956874	0.20926567601830492	0.8643757762038206	0.4114861412855435	0.03879646957447925	0.04723896256239155	0.9812482861853664
B3GALNT1	0.6986824149844153	0.7222239506559898	0.21402119717335888	0.950821026360802	0.4114907385607931	0.08626270287694461	0.10503534707783153	0.9812482861853664
FLVCR1	0.7299540176025985	0.7408361738614988	0.18861643402510964	0.9236895487954216	0.41150504010070343	0.06926782477444758	0.08434459222427568	0.9812482861853664
CCDC28A-AS1	0.6572920554825283	0.6298225023469878	0.26710105587352173	0.9273642613380073	0.41153925976118855	0.13158594595226553	0.16023853901987398	0.9812482861853664
DUSP5	0.36774461917550094	0.7944450392765409	0.22322564300229752	0.9909199933903713	0.4115419132817535	-0.07403140969690702	0.09015212188629033	0.9812482861853664
CGB8	0.6844500060488996	0.9518347036976319	0.18529891065063397	0.8339185423900172	0.41167695875904986	0.08910703605997744	0.1085418808874244	0.9812482861853664
CENPK	0.3901178912366753	0.7001450644051967	0.22542303732820612	0.9481299847890795	0.41178677185078716	-0.11054083264139064	0.1346821572717502	0.9812482861853664
DCTN2	0.7608499728775306	0.7131284652867533	0.20373263643707185	0.9975491571584747	0.4117904026428668	0.09567369008378375	0.1165690425889813	0.9812482861853664
NEU3	0.6776921923669861	0.7340900038836479	0.21289409161698858	0.9689612351174575	0.4118784884229494	0.05748299767690218	0.07005061092804368	0.9812482861853664
BTBD17	0.7202828729306389	0.711442516330417	0.19959577147319685	0.9605422076991266	0.41188159015009795	0.07165084506498462	0.08731658001768125	0.9812482861853664
AVPR1B	0.5892920210640846	0.8199721753133469	0.21346043890747946	0.8790576126549332	0.4118924331547369	0.042620751735263016	0.05194055393800375	0.9812482861853664
AHSP	0.761399261731425	0.8079001044936699	0.20882886433536285	0.8403182803726237	0.4119206316233853	0.097545953523281	0.118883319228796	0.9812482861853664
PNLDC1	0.690668424872215	0.7728764707664656	0.17805436833855326	0.912675132702116	0.4119478768304802	0.16403911072910218	0.19993295148392484	0.9812482861853664
TSSK3	0.7801498817128936	0.7384069977905567	0.245225861071231	0.9202818720407695	0.4119730010821694	0.05530606947244992	0.0674113622398541	0.9812482861853664
MSX2	0.5934126433502321	0.6966914085755979	0.1871831862692751	0.9346555234666579	0.41198106784128585	0.059674418080409436	0.07273710208831613	0.9812482861853664
DBF4	0.36249379422206296	0.8094521490814577	0.19833172691500967	0.9481359891655234	0.4120054892567091	-0.2247850862299492	0.27400468009040535	0.9812482861853664
H4C4	0.404620348465082	0.8503524028038963	0.2138303585580681	0.9204040206721603	0.41200849398017125	-0.06499242399832215	0.079223862647933	0.9812482861853664
TOPAZ1	0.2982172138299308	0.6521461824395025	0.16627253589802082	0.9560054763635425	0.41201107048324503	-0.17743590622193353	0.2162903684241069	0.9812482861853664
ATP6V1G3	0.5248621497929777	0.7328917676711721	0.24930226804079214	0.9484387706063651	0.41212725640921155	-0.14572390266557284	0.17767830267782442	0.9812482861853664
SERPINC1	0.344940073868365	0.8428692136128497	0.21810727152032117	0.9270542762769802	0.41220718521365585	-0.1120087609808322	0.13659344293057377	0.9812482861853664
AQP12A	0.4159910003747661	0.7036727493688542	0.24025326690958348	0.9654357803787079	0.4122310893759532	-0.07422050903985006	0.09051571692359037	0.9812482861853664
USP6	0.9207282847375645	0.7377589484469421	0.21158624243322688	0.9923070812960609	0.4122546251905267	0.18254585095975687	0.2226352357379113	0.9812482861853664
GREB1	0.9150016778813902	0.6704687121682569	0.22704937750999854	0.9616903352656225	0.4123932657939646	0.23329835244981084	0.2846180371891089	0.9812482861853664
NICN1	0.6665135692488808	0.8955028903474411	0.16584142277696445	0.9695581916890235	0.4124311389280433	0.11053635056047734	0.13486245474578007	0.9812482861853664
NDUFA7	0.49121632410633653	0.728284681756784	0.2746304566205001	0.8985371985274762	0.412496871411695	-0.05358617820178324	0.06538826318858246	0.9812482861853664
SERF2	0.628056574355282	0.6319338185584453	0.16933274711742818	0.9050560420818863	0.4125178460398107	0.09610783821639385	0.11728036722252018	0.9812482861853664
SF3A2	0.6681978174878359	0.6403337161919825	0.27622833748576947	0.8542576281719791	0.41253730315301884	0.1845725087399007	0.22524315628671	0.9812482861853664
AHI1	0.8085940596587335	0.6684773769643104	0.19107081489855882	0.9926691406362326	0.4125862111414387	0.17575402820713007	0.2145039657780971	0.9812482861853664
CDCA2	0.6327856165223139	0.7088359200543667	0.19650732845962526	0.9438291355307836	0.4125907915264224	0.14717557921446786	0.17962635136480143	0.9812482861853664
LOC112694756	0.7086876399930306	0.7325112805271161	0.21225071236912862	0.9274370333138482	0.4126320545886748	0.08811541320397763	0.107553493893291	0.9812482861853664
ADAMTS1	0.9831010059797216	0.818832812508387	0.24702316372239508	0.8770542698776114	0.41263726361371467	0.12860050687183974	0.15697126644517795	0.9812482861853664
SPRR3	0.653600664895904	0.6647185070612882	0.22284714510552628	0.9326569842184838	0.41280949847123094	0.11670430653539494	0.1425031408117274	0.9812482861853664
PNPLA2	0.3443366168326306	0.6263059303784146	0.17707014509128893	0.9350661161180487	0.4128240996041126	-0.1166155969514531	0.14239927060953209	0.9812482861853664
WDTC1	0.7276077328593415	0.6871579842988291	0.2117106258264717	0.8896424854980155	0.4128929472125551	0.14160017984276652	0.17293341663416337	0.9812482861853664
TCTN1	0.6897051919317414	0.7501717338385667	0.20776850151495352	0.9371106342400283	0.41289585511794946	0.126275803805617	0.15421902798542567	0.9812482861853664
TSKU	0.38425239456301385	0.7496735949539326	0.17864306651980144	0.8511569768348918	0.4129353619026832	-0.08681980352430757	0.10604088422327594	0.9812482861853664
SRRD	0.40911565562288077	0.7264487969246853	0.22679179977150343	0.8678295517679773	0.41303662263185925	-0.08408087378560972	0.10271784172542794	0.9812482861853664
POU2AF1	0.3987318056832547	0.6606007954905859	0.1945105435994251	0.9390321338907743	0.413042228516296	-0.14462114437664922	0.17667930172882435	0.9812482861853664
RFPL3	0.3784011151817799	0.6741563278038119	0.21220523752113785	0.9241740784131104	0.41333744380589543	-0.10047084361270332	0.12281980056959665	0.9812482861853664
C1orf112	0.33995870899216807	0.7093833166919793	0.20615205278195325	0.9855233546277657	0.4133595659577134	-0.12522160525237672	0.1530834266027101	0.9812482861853664
NAA25	0.9041466914102254	0.7531636985480512	0.22082175560338857	0.8872366238039492	0.41344766864582483	0.1564220034340661	0.19126199107324537	0.9812482861853664
